gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1333877961.844	pano_0000_000015	37.0271944362543	22.0902069851138	30.8122803121805	-0.101440717214407	-1.35818130325492	282.194428400168
1333877962.55	pano_0000_000016	37.0271867786605	22.090251442963	30.8517833221704	0.0215988081068141	-0.896498863473135	281.459515227578
1333877963.245	pano_0000_000017	37.0271797299507	22.0902956450015	30.8391258241609	0.152532826459225	-1.47192716338732	280.598504015423
1333877963.944	pano_0000_000018	37.0271730321331	22.0903399802563	30.8722314257175	0.423462618196145	-0.770967758724972	280.696938664687
1333877964.645	pano_0000_000019	37.0271657415466	22.090384032641	30.8842982891947	-0.0291130175789212	-0.510374666691685	282.000890670706
1333877965.345	pano_0000_000020	37.027157173828	22.0904276511287	30.8832395253703	-0.584446151823832	-0.0375523905062163	284.985665265484
1333877966.066	pano_0000_000021	37.0271468037302	22.090470337986	30.8632079642266	-0.457940628081175	0.0941957600992349	288.367035059116
1333877966.834	pano_0000_000022	37.0271349739855	22.0905123287823	30.8301347661763	-0.46134912217578	0.0128679847004005	289.305532775034
1333877967.679	pano_0000_000023	37.027123480175	22.0905553670104	30.8156727869064	-0.810231604945028	-0.0136329890204703	285.274134811281
1333877968.635	pano_0000_000024	37.0271168721111	22.0906003150566	30.7977578705177	-0.210077964553548	-0.479012045752569	272.707738626448
1333877969.744	pano_0000_000025	37.0271222903085	22.0906466742305	30.7837506849319	1.58599958594315	0.828505392362199	249.245871304671
1333877970.889	pano_0000_000026	37.0271438609356	22.09068677246	30.5966060804203	3.15690400195462	5.56727559228599	224.941430994237
1333877971.904	pano_0000_000027	37.0271722347715	22.0907138064495	30.2325877975672	-0.0824292412023571	2.22709264144327	207.372417706257
1333877972.854	pano_0000_000028	37.0272050920727	22.0907319333675	30.0815582694486	-0.748601606113999	-0.313313313389484	199.24191478094
1333877973.714	pano_0000_000029	37.0272399069178	22.0907456884978	30.0556522207335	-0.947512841482002	-0.432561737747621	195.04771943847
1333877974.485	pano_0000_000030	37.0272752775382	22.0907572858846	30.0271016070619	-1.27413180358178	-0.585231149423221	193.20698594248
1333877975.196	pano_0000_000031	37.0273107987863	22.0907676765571	30.0042712539434	-1.23241377785063	-0.6347881076708	192.481880709063
1333877975.864	pano_0000_000032	37.027346345411	22.0907774712406	29.9847652195022	-0.790531060085691	-0.295877583885426	192.325466182123
1333877976.505	pano_0000_000033	37.0273816256915	22.0907873403912	29.9626096412539	-0.851889478406439	-0.720558116116089	192.309581122703
1333877977.141	pano_0000_000034	37.0274171001814	22.0907973364208	29.9619480492547	-1.01917276733638	-0.696395049458656	192.25972087855
1333877977.774	pano_0000_000035	37.0274522975693	22.0908070995209	29.9664174756035	-0.807296375205031	-0.806389317828506	192.464219082042
1333877978.415	pano_0000_000036	37.0274874900766	22.090817166342	29.9751202836633	-0.718125847040941	-0.897748626717499	192.892202406092
1333877979.071	pano_0000_000037	37.0275228374894	22.0908273513133	29.9905131822452	-0.0156543497630741	-0.491135288071749	193.288563829359
1333877979.75	pano_0000_000038	37.0275579455245	22.090837941182	29.9865852678195	0.0870492874820676	-0.381787121718656	193.453652104488
1333877980.45	pano_0000_000039	37.0275927793865	22.0908485437305	29.9714843407273	-0.228596708658644	-0.223672285755017	193.158454947363
1333877981.161	pano_0000_000040	37.0276277157494	22.0908586428376	29.9592598397285	0.006045624593302	-0.735271151402657	192.648354828555
1333877981.874	pano_0000_000041	37.0276630057187	22.0908683371325	29.9723331248388	0.312154900960257	-0.759814559890762	192.035273509708
1333877982.59	pano_0000_000042	37.0276982756911	22.0908778264009	29.9853987330571	0.575864612011196	-0.810875683107135	192.269250151619
1333877983.315	pano_0000_000043	37.0277335904277	22.0908878405971	30.0048098769039	0.411950893952137	-0.63816604139091	192.681344602242
1333877984.056	pano_0000_000044	37.0277687579689	22.0908981800256	30.0126027371734	0.138489324810453	-0.558003715436218	193.152905361276
1333877984.835	pano_0000_000045	37.0278039374432	22.090908850272	30.0296418787912	0.238195123346797	-0.787089104821996	193.703753160081
1333877985.66	pano_0000_000046	37.0278389588903	22.0909199184641	30.0510255545378	0.23550090076078	-0.820597204766821	194.23787017073
1333877986.54	pano_0000_000047	37.027873856358	22.090931340463	30.0693889809772	0.326426703019686	-0.877303805398216	194.795037259106
1333877987.5	pano_0000_000048	37.0279087483291	22.0909433270985	30.0988424243405	0.122978671076668	-0.613540273359411	195.314807023333
1333877988.77	pano_0000_000049	37.0279430917072	22.0909557025307	30.130999638699	-0.43919836093832	-1.10692943274788	195.613192726677
1333877991.505	pano_0000_000050	37.0279773281357	22.0909681310202	30.1740440065041	-0.703707197447934	-1.38379044648671	195.603895706495
1333877994.166	pano_0000_000051	37.0280116666215	22.0909806133263	30.2173801595345	-0.208816112801873	-0.995922224695503	200.702563160679
1333877997.096	pano_0000_000052	37.0280479763498	22.0909939901947	30.2492653047666	0.409785729114129	1.81922211523523	189.547695267569
1333877999.895	pano_0000_000053	37.0280833439467	22.0909988184021	30.2670837333426	0.204940285293321	-1.47439224656429	184.880333841998
1333878001.356	pano_0000_000054	37.0281192022097	22.091003922632	30.305689140223	0.568855033399388	-1.81814690006674	188.535534018245
1333878002.296	pano_0000_000055	37.0281548574622	22.0910122689151	30.3602613965049	0.708257128039247	-1.34299484835093	192.266179450323
1333878003.061	pano_0000_000056	37.0281899223662	22.0910226617429	30.3940622545779	0.284192107794332	-1.50668306986788	193.27569437972
1333878003.795	pano_0000_000057	37.0282249800872	22.0910331170688	30.4416846530512	0.623513206412867	-1.2204649107943	193.494331528884
1333878004.55	pano_0000_000058	37.0282601511598	22.0910437832569	30.4848221261054	0.927535014384599	-1.03615057648276	193.630550952203
1333878005.326	pano_0000_000059	37.0282952950977	22.0910545791719	30.5260283024982	1.01994318020783	-0.964182548098679	193.567451815301
1333878006.106	pano_0000_000060	37.0283301427438	22.0910653363108	30.5567886279896	0.761550460812489	-1.39613701271348	193.394264584261
1333878006.905	pano_0000_000061	37.0283652992276	22.0910758205598	30.603186449036	1.17770467545959	-0.936063861299741	193.786106533297
1333878007.785	pano_0000_000062	37.028399698837	22.0910872005975	30.637605461292	0.989280224751695	-1.31892978782566	195.722429617538
1333878008.85	pano_0000_000063	37.028433003851	22.0911016012137	30.6894970340654	0.908148194777249	-1.15136511423827	204.367024216216
1333878010.047	pano_0000_000064	37.0284613136932	22.0911255880046	30.7237725127488	-0.599750812933799	-0.381141717175212	225.47804442858
1333878011.226	pano_0000_000065	37.0284786041626	22.091160572325	30.6917701577768	0.274882014142232	-0.948980182838051	253.457568439085
1333878012.221	pano_0000_000066	37.0284814525759	22.0912027338767	30.693043211475	0.78327637238194	-0.754253836732223	276.173722055164
1333878013.071	pano_0000_000067	37.0284742673575	22.0912455587641	30.6871654447168	0.39487005079099	-0.585014245717594	285.258760487295
1333878013.835	pano_0000_000068	37.0284636435294	22.0912882853409	30.6694022836164	-0.0729666280425456	-0.0783917956812383	287.71332631396
1333878014.565	pano_0000_000069	37.028452186159	22.0913308963608	30.635038305074	-0.643340559280261	0.0650529595235927	287.746590431373
1333878015.286	pano_0000_000070	37.0284411557552	22.091373795859	30.5929138017818	-1.16035280053173	-0.069439634012408	286.165499421315
1333878016.012	pano_0000_000071	37.028431771509	22.0914178887241	30.5540605932474	-0.523955102501109	0.0813111736901083	283.436313111773
1333878016.76	pano_0000_000072	37.0284240522742	22.0914621604268	30.5147033035755	-0.175929583519015	-0.152311529125613	280.78048120211
1333878017.541	pano_0000_000073	37.0284176946202	22.091506749656	30.4910262916237	-0.0103253831341228	-0.370898787193158	279.163030758427
1333878018.431	pano_0000_000074	37.0284118964706	22.0915516404906	30.4885615520179	0.128821918325734	-0.0537753513577101	279.472828416069
1333878019.596	pano_0000_000075	37.0284046416078	22.0915955621635	30.4679677691311	0.00570251665675812	0.191814688098063	285.109849258292
1333878025.092	pano_0000_000076	37.0283904538051	22.0916358083585	30.3832000698894	-0.61522233564759	-1.71612627371148	307.821804715985
1333878028.815	pano_0000_000077	37.0283621797363	22.0916565583521	30.3924227580428	-2.0524573302998	-1.27229099883689	349.725105429057
1333878030.321	pano_0000_000078	37.028326699184	22.0916604080891	30.3749947100878	-0.722350635632397	-0.582646556344112	359.664695008168
1333878031.341	pano_0000_000079	37.0282910537574	22.0916588782831	30.3321650642902	0.521162777926286	-0.590106242703187	5.0440038211151
1333878032.192	pano_0000_000080	37.0282553668346	22.0916530099399	30.2990282755345	0.567403454428176	-0.09201469966676	9.39891451114585
1333878033.042	pano_0000_000081	37.0282202315289	22.0916441196675	30.2664902480319	0.531726508275472	0.000239190971507708	11.8956223606612
1333878033.925	pano_0000_000082	37.0281854804252	22.0916344579861	30.2339708609506	1.001101776595	-0.219826358292939	12.7219875010564
1333878034.81	pano_0000_000083	37.0281507730507	22.0916238114774	30.1921629849821	0.288756496190174	-0.68817780812791	13.1846503837994
1333878035.701	pano_0000_000084	37.02811558415	22.0916132151319	30.1918441494927	0.616117761591134	0.0359134624519639	13.3246893148313
1333878036.616	pano_0000_000085	37.0280807704761	22.0916028349324	30.1603615675122	0.964579474723151	0.110442611529681	13.5481046280163
1333878037.621	pano_0000_000086	37.0280464541966	22.0915918694559	30.135964429006	1.1171195683946	-0.35263806630114	15.3435903794096
1333878038.895	pano_0000_000087	37.0280122243502	22.0915787804137	30.1289031524211	0.635399592905531	0.317645101395744	17.733341950728
1333878040.781	pano_0000_000088	37.0279786856522	22.0915643751353	30.099923286587	-0.362729986370502	-0.4331706860305	17.9057719818976
1333878043.411	pano_0000_000089	37.0279440608514	22.091550808699	30.077739498578	-0.455835584882588	-0.0642502061778228	16.1698791729084
1333878045.94	pano_0000_000090	37.0279096901503	22.0915365440671	30.0537101766095	-2.32771892740445	0.121434559113037	17.684890199701
1333878048.107	pano_0000_000091	37.0278750849536	22.0915232907785	30.0100540453568	-0.327767808710354	0.270199763951148	17.6391745185421
1333878049.621	pano_0000_000092	37.0278405117759	22.091510976448	29.9177229041234	1.69025132029606	-0.145038617202716	15.0045506232983
1333878050.701	pano_0000_000093	37.027805304853	22.0915011056959	29.8513357779011	2.72505073797857	-0.274160238180537	10.6864344243301
1333878051.616	pano_0000_000094	37.0277695859671	22.0914943141827	29.8085668031126	3.92316957112741	-0.0326421562138547	7.68590624832518
1333878052.421	pano_0000_000095	37.0277340502982	22.0914887579721	29.7521510617808	4.87712261050314	-0.117533013090856	7.81620688485111
1333878053.147	pano_0000_000096	37.0276987809558	22.091481944365	29.7164429072291	4.77554266562419	-0.487775179282868	9.66470171999799
1333878053.821	pano_0000_000097	37.0276635214859	22.0914734265652	29.7009657341987	4.47931940635224	-0.477380194951056	11.8417703753272
1333878054.466	pano_0000_000098	37.0276284585041	22.0914632401728	29.7014458393678	3.85357931686395	-0.501593932772152	13.6311581917086
1333878055.112	pano_0000_000099	37.0275936751308	22.0914522752703	29.6954382648692	4.02866565152875	-0.507575410419182	14.4149734845454
1333878055.781	pano_0000_000100	37.0275589508683	22.091440990705	29.6955689415336	3.93010418273895	-0.381571069256168	14.5372695943942
1333878056.506	pano_0000_000101	37.0275241929246	22.0914289775782	29.7113178009167	3.12370798648287	0.0206577235174845	15.0705520891463
1333878057.287	pano_0000_000102	37.027489719113	22.091417382812	29.6802545506507	3.32028293751204	-0.60202890402033	14.8583397896675
1333878058.137	pano_0000_000103	37.0274548675462	22.0914054128019	29.67863649223	2.44324841795618	-0.139385303707979	14.5941384330847
1333878059.042	pano_0000_000104	37.0274208880727	22.0913931035425	29.6161823300645	-0.140428095735298	-1.8066614243494	13.9564752749773
1333878059.997	pano_0000_000105	37.0273861273788	22.09138242387	29.6788172405213	0.368344458235767	-1.95868524998033	13.657429292803
1333878060.886	pano_0000_000106	37.0273510265964	22.0913713594472	29.7368709789589	0.535204590435773	-0.98542834785636	13.9775938069685
1333878061.631	pano_0000_000107	37.0273162846895	22.0913606493266	29.7495175180957	1.60005925772024	-1.13263690820735	14.3911795893117
1333878062.292	pano_0000_000108	37.0272815775793	22.0913496316794	29.7666076133028	2.58532350220057	-1.24343756292749	14.6645667760402
1333878062.906	pano_0000_000109	37.0272468783521	22.091338403304	29.7931526405737	3.47528871250527	-0.840351793721053	14.9688289618977
1333878063.521	pano_0000_000110	37.027212532033	22.0913262838738	29.8128542108461	2.71720072149864	-1.48295556415231	15.7223276317304
1333878064.167	pano_0000_000111	37.0271781209872	22.0913133987699	29.8900959705934	1.75781991655174	-0.876152874762656	16.205729249436
1333878064.846	pano_0000_000112	37.0271443152712	22.0913006790896	29.9236970730126	1.42403221138247	-1.93519317442918	16.8106169873575
1333878065.581	pano_0000_000113	37.0271105599415	22.0912871995401	30.0080957636237	0.798580769035674	-2.24154416823332	17.2075838473116
1333878066.437	pano_0000_000114	37.0270772371534	22.0912733007672	30.1243166923523	-0.2704259070411	-3.39474525149702	19.0316679837384
1333878067.506	pano_0000_000115	37.0270449423294	22.0912573166543	30.3405539421365	0.0831195670778545	-3.42117399690062	26.9066538679141
1333878068.846	pano_0000_000116	37.0270179587594	22.0912328673364	30.5626193964854	0.176260381125455	-2.51213590652642	49.8777054992743
1333878070.317	pano_0000_000117	37.0270029965319	22.091196918457	30.6818118086085	0.791240585266484	-1.69026939209439	77.9101054948006
1333878071.422	pano_0000_000118	37.0270021647291	22.0911546919522	30.7395797315985	0.454918780246882	-1.31634816330799	97.0551335534104
1333878072.327	pano_0000_000119	37.0270085633233	22.0911113193857	30.7759143542498	0.381838294233278	-1.37726637682252	102.429559876052
1333878073.122	pano_0000_000120	37.027017214602	22.0910676856266	30.8167184097692	0.169942029453278	-1.17712438965057	104.45756848361
1333878073.851	pano_0000_000121	37.0270267731382	22.0910240222791	30.8506052400917	0.0255444346357419	-0.61825599255691	105.501482576393
1333878074.582	pano_0000_000122	37.0270368525412	22.0909803312164	30.8648289544508	0.0865049404458372	-0.326720779159556	105.869202692499
1333878075.337	pano_0000_000123	37.0270467015899	22.0909365885705	30.857844080776	0.425949186752239	-0.47335627584427	104.873617412483
1333878076.137	pano_0000_000124	37.0270557500089	22.0908922771686	30.8593167439103	0.562885024943573	-0.584657725805787	103.214376229599
1333878076.993	pano_0000_000125	37.027064004917	22.0908478344318	30.8707499038428	0.587743148206309	-0.592711132195574	102.622435128314
1333878077.966	pano_0000_000126	37.0270727265684	22.0908041080421	30.8749185064808	0.717844921595822	-0.502456398235873	107.041428630392
1333878105.002	pano_0001_000000	37.0279952100569	22.091125240833	30.1064016437158	0.339414584204269	-0.556150114527038	279.511443776528
1333878105.532	pano_0001_000001	37.0279914378936	22.0911498861517	30.0980041893199	0.43582888302256	-0.659515870405764	281.994847227421
1333878106.397	pano_0001_000002	37.0279829443537	22.09119366709	30.0949705224484	0.164378286110815	-0.663842225292905	284.372097086273
1333878107.213	pano_0001_000003	37.0279734770787	22.0912371113748	30.098254266195	-0.190078727911912	-0.671045809455602	285.18676223911
1333878108.038	pano_0001_000004	37.027963797465	22.0912806891818	30.1025687428191	-0.195147576823145	-0.416239924167365	285.424126479511
1333878108.906	pano_0001_000005	37.0279542245064	22.0913241050292	30.1002340409905	-0.0383892643970538	-0.464094653272257	285.041835776499
1333878109.832	pano_0001_000006	37.0279448823267	22.0913678666629	30.0975614460185	0.0671913111890667	-0.469954055914657	284.444119729527
1333878110.866	pano_0001_000007	37.0279360239646	22.0914119004202	30.0933375889435	0.509245368291552	-0.119032227831521	283.71960241604
1333878112.203	pano_0001_000008	37.0279275835648	22.0914563276349	30.068665670231	0.673651308887209	0.564953473452345	282.669589721223
1333878113.966	pano_0001_000009	37.0279196902155	22.0914998280968	29.9565529916435	0.194608400230391	-1.48447806443942	281.895553075179
1333878116.053	pano_0001_000010	37.0279115243165	22.0915432572195	30.0242490340024	0.292604644670315	-2.74569271686502	286.147827533004
1333878117.832	pano_0001_000011	37.0278999092248	22.0915860757074	30.1280390284956	0.60681024591596	-1.00520714448709	291.109568106579
1333878119.168	pano_0001_000012	37.0278861534941	22.0916270955643	30.1781496312469	-0.195652465505583	-1.35346460882066	292.786548606357
1333878120.248	pano_0001_000013	37.0278721684483	22.0916683768028	30.2124233040959	-0.415934316661362	-1.706741956703	292.304210439961
1333878121.143	pano_0001_000014	37.0278586205658	22.0917101342851	30.2560070175678	-1.46857366269009	-1.66314627207526	289.691714514846
1333878121.922	pano_0001_000015	37.0278469121547	22.0917526785044	30.3066044850275	-0.990752286630067	-1.68985159043513	288.475974271566
1333878122.642	pano_0001_000016	37.0278358555604	22.0917955045651	30.3702708035707	0.154685190751286	-1.68558201390546	288.138056430227
1333878123.338	pano_0001_000017	37.0278247669026	22.0918383838697	30.4293201388791	0.490536833513083	-1.47259397612815	287.728544370096
1333878124.019	pano_0001_000018	37.0278137060742	22.0918812040278	30.48532634601	0.436389875542834	-1.50098453146391	287.769914761405
1333878124.687	pano_0001_000019	37.0278025519575	22.0919237039548	30.54034613166	-0.00499916335229351	-1.46143524697121	287.693742717299
1333878125.358	pano_0001_000020	37.0277914623638	22.0919667386472	30.5959155336022	-0.148936024331672	-1.20780161261087	287.395480429737
1333878126.024	pano_0001_000021	37.0277806501407	22.0920094046549	30.6174999317154	-0.74764063940116	-1.72275531317005	286.577802934294
1333878126.687	pano_0001_000022	37.0277706836991	22.0920525682423	30.6652040127665	0.382764061408757	-1.56718093616597	286.869396173107
1333878127.348	pano_0001_000023	37.027759917049	22.0920953938776	30.699476047419	-0.259326307330023	-1.41060298915589	286.91299799999
1333878128.009	pano_0001_000024	37.0277496763461	22.092138619586	30.7528376821429	0.599745024460444	-1.19280732451416	286.82763148359
1333878128.662	pano_0001_000025	37.0277392637336	22.0921813394724	30.784844876267	0.670454534930663	-1.11743271662576	286.828308085461
1333878129.318	pano_0001_000026	37.027728811156	22.0922244249009	30.8200354175642	0.808198032727148	-1.16692205591647	286.785315867862
1333878129.967	pano_0001_000027	37.0277182694023	22.0922675635619	30.8662342736498	0.314051402157725	-0.616929877763658	286.625631836338
1333878130.607	pano_0001_000028	37.0277080909308	22.0923101884432	30.8879458531737	0.765007110275277	-1.75147536232534	286.777610069808
1333878131.248	pano_0001_000029	37.027697546222	22.0923535187014	30.9574137842283	1.04421353907129	-1.23958642716963	287.0968405378
1333878131.882	pano_0001_000030	37.0276866199353	22.0923963374813	30.9928099894896	0.116934901305456	-1.45658005891808	287.109504708044
1333878132.513	pano_0001_000031	37.0276757865379	22.092439358951	31.0512414388359	-0.232471383588341	-1.45806715863442	287.168592358165
1333878133.143	pano_0001_000032	37.0276650918559	22.0924823035294	31.1079529700801	-0.0164401599977699	-1.62141805285729	287.341627153945
1333878133.772	pano_0001_000033	37.0276540172183	22.0925248530895	31.17315378692	-0.64894634365483	-1.74828842414624	287.809948210606
1333878134.413	pano_0001_000034	37.0276431004802	22.09256757146	31.2565150838345	-0.0561160166570456	-2.09443123649649	287.722272808886
1333878135.074	pano_0001_000035	37.0276322599196	22.0926107454037	31.3632439589128	-0.0526878098224369	-1.72846938242886	286.558417923434
1333878135.747	pano_0001_000036	37.0276223349867	22.0926536023302	31.451657271944	0.0879947657942886	-1.88502156037633	285.872784145042
1333878136.438	pano_0001_000037	37.0276122483032	22.0926966519721	31.5440772725269	0.0496929110925388	-1.4899860821539	286.852552737397
1333878137.128	pano_0001_000038	37.0276013340133	22.0927390093288	31.6146623967215	-0.168601138430797	-1.59245208728176	288.570747997357
1333878137.812	pano_0001_000039	37.0275895174402	22.0927810079914	31.6764840604737	-0.189957573614375	-2.03473067415975	289.751520248987
1333878138.493	pano_0001_000040	37.0275773469441	22.0928236626392	31.7880160417408	0.46535359187254	-0.867919034401778	289.542665517249
1333878139.153	pano_0001_000041	37.0275656901749	22.0928670063478	31.7854761481285	1.25151400691283	0.914522742715849	288.179838227962
1333878139.782	pano_0001_000042	37.0275545430928	22.0929096153327	31.7010919842869	0.901440396027923	0.293489382785748	287.654295637109
1333878140.393	pano_0001_000043	37.0275433946275	22.0929526380674	31.6326992446557	0.759288234654078	0.882428297437017	288.034290337302
1333878140.989	pano_0001_000044	37.0275315255933	22.092995475346	31.5223101135343	-0.534041213693829	1.11552386954669	288.285402961815
1333878141.568	pano_0001_000045	37.0275201075583	22.0930382414889	31.4265839960426	-0.699562927701791	0.798397413078586	287.999753822131
1333878142.134	pano_0001_000046	37.0275091127802	22.0930811163889	31.3304443182424	-0.59290551745843	0.605195440055875	287.182228878548
1333878142.692	pano_0001_000047	37.0274985738069	22.0931243189681	31.2464993773028	-0.432668185088247	0.571815180071491	286.570215975344
1333878143.243	pano_0001_000048	37.027488373614	22.093167655964	31.1609089216217	-0.190003140498222	0.668573003278313	286.168225056353
1333878143.787	pano_0001_000049	37.0274782278354	22.0932108884481	31.0723090209067	-0.460671023564941	0.422551513113567	286.063537084359
1333878144.328	pano_0001_000050	37.027467489448	22.0932545165679	31.0055407118052	-1.1320802959889	1.20961130984163	287.268102755477
1333878144.857	pano_0001_000051	37.0274565997825	22.0932967809573	30.9001991888508	-1.10607466588664	0.225638945229689	288.340109318087
1333878145.383	pano_0001_000052	37.0274452199875	22.09333996113	30.842060697265	-0.318673918329242	0.598129862600295	288.540323255223
1333878145.892	pano_0001_000053	37.027433799244	22.0933825308578	30.7657830240205	-0.340782095978649	0.41516087278668	288.186158877147
1333878146.393	pano_0001_000054	37.0274223057907	22.0934256273912	30.6882954053581	-0.72323007564466	0.497638711860275	287.842398158277
1333878146.877	pano_0001_000055	37.0274114879586	22.0934683366523	30.621111381799	-0.133657877839635	0.515961471926986	287.628430028343
1333878147.363	pano_0001_000056	37.027400666351	22.0935113153015	30.5558303734288	0.306754964751666	0.315300614507253	287.387523362248
1333878147.847	pano_0001_000057	37.0273897983636	22.0935540440898	30.4942618804052	0.0590301167354934	0.178431664712791	287.158749932011
1333878148.338	pano_0001_000058	37.027379218001	22.0935971435793	30.4479220584035	0.415478997910335	0.238246971583352	287.15059597638
1333878148.827	pano_0001_000059	37.0273684658965	22.0936402117707	30.3971520364285	0.166092735292416	0.201841692372359	287.15244572028
1333878149.308	pano_0001_000060	37.0273578468234	22.0936832465251	30.3400532724336	0.405366500623778	-0.162288996092463	287.118026792483
1333878149.782	pano_0001_000061	37.0273473677977	22.0937264178717	30.2978904079646	1.09773776266046	-0.459371111492033	287.042383689212
1333878150.248	pano_0001_000062	37.0273364467759	22.0937695010987	30.2873478131369	-0.15518562330091	-0.470924103165096	286.733227134121
1333878150.703	pano_0001_000063	37.0273259543957	22.0938128285496	30.276545076631	0.0968294073308208	-0.246366775993974	286.958985618889
1333878151.149	pano_0001_000064	37.0273150955597	22.0938558062463	30.2494397629052	-0.619577238758851	-0.89447463041117	287.148330243322
1333878151.588	pano_0001_000065	37.0273043137367	22.0938991734073	30.260609485209	-0.348458443656792	-0.337338804476947	287.361813076122
1333878152.019	pano_0001_000066	37.0272933556154	22.0939418727358	30.2407187512144	-0.769997584113123	-0.959121792558329	287.45323181004
1333878152.448	pano_0001_000067	37.0272822807159	22.0939849980002	30.2576091270894	-1.02291253798894	-0.640660479620421	287.453131735981
1333878152.872	pano_0001_000068	37.0272711437434	22.094027836655	30.2577422466129	-1.71023282415664	-0.583012115356347	287.43711610536
1333878153.293	pano_0001_000069	37.0272604096239	22.0940705029	30.2631627945229	-1.46639289209645	-1.21684235258406	287.347941239442
1333878153.713	pano_0001_000070	37.0272501162855	22.0941135163396	30.3023530468345	0.119694232013305	-1.25570412230176	287.326014154167
1333878154.134	pano_0001_000071	37.027239204204	22.0941565997419	30.3328324630857	-0.33909138686226	-0.916175758512689	287.123542009821
1333878154.553	pano_0001_000072	37.0272284926099	22.0941996030947	30.3534483648837	-0.501214213032676	-0.925057094157568	286.906505319285
1333878154.967	pano_0001_000073	37.0272178641092	22.0942421684814	30.3710473803803	-1.10206365237581	-1.17183760317404	286.826620350533
1333878155.383	pano_0001_000074	37.0272075086111	22.0942852095653	30.4077015966177	-0.403252570215061	-1.33097802054578	286.941059833837
1333878155.797	pano_0001_000075	37.0271970007694	22.0943282070599	30.4555962597951	-0.213637896231896	-1.00054571035931	287.186914174504
1333878156.214	pano_0001_000076	37.0271861045344	22.0943712886525	30.4822936151177	-0.350039946005454	-1.32767852023333	287.549998362568
1333878156.628	pano_0001_000077	37.0271751156748	22.09441432666	30.5294107459486	-0.157528801299493	-0.946296304506678	287.996713991081
1333878157.044	pano_0001_000078	37.0271634613801	22.0944573501721	30.5414284178987	-1.14874716387734	-0.898406041706523	288.196004016293
1333878157.453	pano_0001_000079	37.0271522006524	22.0945000102318	30.5518255196512	-0.836575382356046	-0.633749536188689	288.434262705518
1333878157.862	pano_0001_000080	37.0271407132774	22.0945428567377	30.5714053325355	-0.702470195010859	-0.109789486181155	288.436726889368
1333878158.269	pano_0001_000081	37.0271291546646	22.0945850992952	30.5362830692902	-1.50719025292587	-1.44302380534933	288.220808270433
1333878158.673	pano_0001_000082	37.0271173114495	22.0946279095924	30.5687060859054	-2.91447313927682	-0.110665714911291	288.081448764793
1333878159.074	pano_0001_000083	37.0271066091918	22.0946704559046	30.5449555385858	-1.28442043731341	-0.745572816659484	288.167765671192
1333878159.473	pano_0001_000084	37.0270957541112	22.0947132649206	30.5363920256495	-0.00533090183921714	-0.248820817316847	288.16981684232
1333878159.872	pano_0001_000085	37.0270845029526	22.0947561228698	30.5058105327189	-0.0237060874415177	-0.065522225511173	288.036842427433
1333878160.269	pano_0001_000086	37.0270728957159	22.0947989185175	30.4557797750458	-1.21746856746252	-0.0970420615952827	287.89414336155
1333878160.663	pano_0001_000087	37.0270620660326	22.0948420382058	30.4410361647606	-0.131740708988202	0.445417859467688	287.869587415834
